lsoa_code,lsoa_name,lad_code,lad_name
E01012482,Warrington 011B,E06000007,Warrington
E01012483,Warrington 018C,E06000007,Warrington
E01012485,Warrington 022A,E06000007,Warrington
E01012486,Warrington 022B,E06000007,Warrington
E01012487,Warrington 022C,E06000007,Warrington
E01012488,Warrington 024B,E06000007,Warrington
E01012489,Warrington 022D,E06000007,Warrington
E01012490,Warrington 022E,E06000007,Warrington
E01012491,Warrington 015A,E06000007,Warrington
E01012492,Warrington 015B,E06000007,Warrington
E01012493,Warrington 015C,E06000007,Warrington
E01012494,Warrington 015D,E06000007,Warrington
E01012495,Warrington 016A,E06000007,Warrington
E01012496,Warrington 016B,E06000007,Warrington
E01012497,Warrington 016C,E06000007,Warrington
E01012498,Warrington 016D,E06000007,Warrington
E01012499,Warrington 016E,E06000007,Warrington
E01012500,Warrington 015E,E06000007,Warrington
E01012501,Warrington 016F,E06000007,Warrington
E01012502,Warrington 024C,E06000007,Warrington
E01012503,Warrington 024D,E06000007,Warrington
E01012505,Warrington 020B,E06000007,Warrington
E01012506,Warrington 020C,E06000007,Warrington
E01012507,Warrington 020D,E06000007,Warrington
E01012508,Warrington 020E,E06000007,Warrington
E01012509,Warrington 018D,E06000007,Warrington
E01012510,Warrington 017D,E06000007,Warrington
E01012511,Warrington 017E,E06000007,Warrington
E01012512,Warrington 018E,E06000007,Warrington
E01012513,Warrington 021A,E06000007,Warrington
E01012514,Warrington 021B,E06000007,Warrington
E01012515,Warrington 021C,E06000007,Warrington
E01012516,Warrington 021D,E06000007,Warrington
E01012517,Warrington 021E,E06000007,Warrington
E01012518,Warrington 021F,E06000007,Warrington
E01012519,Warrington 021G,E06000007,Warrington
E01012520,Warrington 011C,E06000007,Warrington
E01012521,Warrington 008A,E06000007,Warrington
E01012522,Warrington 008B,E06000007,Warrington
E01012523,Warrington 011D,E06000007,Warrington
E01012524,Warrington 011E,E06000007,Warrington
E01012525,Warrington 011F,E06000007,Warrington
E01012526,Warrington 006A,E06000007,Warrington
E01012527,Warrington 019A,E06000007,Warrington
E01012528,Warrington 019B,E06000007,Warrington
E01012529,Warrington 019C,E06000007,Warrington
E01012530,Warrington 019D,E06000007,Warrington
E01012531,Warrington 019E,E06000007,Warrington
E01012532,Warrington 019F,E06000007,Warrington
E01012533,Warrington 008C,E06000007,Warrington
E01012534,Warrington 006B,E06000007,Warrington
E01012535,Warrington 006C,E06000007,Warrington
E01012536,Warrington 008D,E06000007,Warrington
E01012537,Warrington 006D,E06000007,Warrington
E01012538,Warrington 007A,E06000007,Warrington
E01012539,Warrington 006E,E06000007,Warrington
E01012540,Warrington 007B,E06000007,Warrington
E01012541,Warrington 007C,E06000007,Warrington
E01012542,Warrington 007D,E06000007,Warrington
E01012543,Warrington 007E,E06000007,Warrington
E01012544,Warrington 007F,E06000007,Warrington
E01012545,Warrington 008E,E06000007,Warrington
E01012546,Warrington 008F,E06000007,Warrington
E01012547,Warrington 012B,E06000007,Warrington
E01012548,Warrington 012C,E06000007,Warrington
E01012549,Warrington 012D,E06000007,Warrington
E01012550,Warrington 012E,E06000007,Warrington
E01012551,Warrington 014A,E06000007,Warrington
E01012552,Warrington 014B,E06000007,Warrington
E01012553,Warrington 014C,E06000007,Warrington
E01012554,Warrington 002D,E06000007,Warrington
E01012555,Warrington 014D,E06000007,Warrington
E01012556,Warrington 014E,E06000007,Warrington
E01012557,Warrington 023C,E06000007,Warrington
E01012558,Warrington 023D,E06000007,Warrington
E01012559,Warrington 023E,E06000007,Warrington
E01012560,Warrington 023F,E06000007,Warrington
E01012561,Warrington 009A,E06000007,Warrington
E01012562,Warrington 009B,E06000007,Warrington
E01012563,Warrington 010A,E06000007,Warrington
E01012564,Warrington 010B,E06000007,Warrington
E01012566,Warrington 010D,E06000007,Warrington
E01012569,Warrington 010E,E06000007,Warrington
E01012570,Warrington 010F,E06000007,Warrington
E01012571,Blackburn with Darwen 007A,E06000008,Blackburn with Darwen
E01012572,Blackburn with Darwen 007B,E06000008,Blackburn with Darwen
E01012573,Blackburn with Darwen 007C,E06000008,Blackburn with Darwen
E01012574,Blackburn with Darwen 003A,E06000008,Blackburn with Darwen
E01012575,Blackburn with Darwen 007D,E06000008,Blackburn with Darwen
E01012576,Blackburn with Darwen 008A,E06000008,Blackburn with Darwen
E01012577,Blackburn with Darwen 003B,E06000008,Blackburn with Darwen
E01012578,Blackburn with Darwen 003C,E06000008,Blackburn with Darwen
E01012579,Blackburn with Darwen 004A,E06000008,Blackburn with Darwen
E01012580,Blackburn with Darwen 004B,E06000008,Blackburn with Darwen
E01012581,Blackburn with Darwen 002A,E06000008,Blackburn with Darwen
E01012582,Blackburn with Darwen 002B,E06000008,Blackburn with Darwen
E01012583,Blackburn with Darwen 002C,E06000008,Blackburn with Darwen
E01012584,Blackburn with Darwen 010A,E06000008,Blackburn with Darwen
E01012585,Blackburn with Darwen 005A,E06000008,Blackburn with Darwen
E01012586,Blackburn with Darwen 005B,E06000008,Blackburn with Darwen
E01012587,Blackburn with Darwen 002D,E06000008,Blackburn with Darwen
E01012588,Blackburn with Darwen 002E,E06000008,Blackburn with Darwen
E01012589,Blackburn with Darwen 014A,E06000008,Blackburn with Darwen
E01012590,Blackburn with Darwen 014B,E06000008,Blackburn with Darwen
E01012591,Blackburn with Darwen 014C,E06000008,Blackburn with Darwen
E01012592,Blackburn with Darwen 018A,E06000008,Blackburn with Darwen
E01012593,Blackburn with Darwen 013A,E06000008,Blackburn with Darwen
E01012594,Blackburn with Darwen 012A,E06000008,Blackburn with Darwen
E01012595,Blackburn with Darwen 009A,E06000008,Blackburn with Darwen
E01012596,Blackburn with Darwen 009B,E06000008,Blackburn with Darwen
E01012597,Blackburn with Darwen 013B,E06000008,Blackburn with Darwen
E01012598,Blackburn with Darwen 013C,E06000008,Blackburn with Darwen
E01012599,Blackburn with Darwen 013D,E06000008,Blackburn with Darwen
E01012600,Blackburn with Darwen 011A,E06000008,Blackburn with Darwen
E01012601,Blackburn with Darwen 011B,E06000008,Blackburn with Darwen
E01012602,Blackburn with Darwen 011C,E06000008,Blackburn with Darwen
E01012603,Blackburn with Darwen 011D,E06000008,Blackburn with Darwen
E01012604,Blackburn with Darwen 011E,E06000008,Blackburn with Darwen
E01012605,Blackburn with Darwen 003D,E06000008,Blackburn with Darwen
E01012606,Blackburn with Darwen 003E,E06000008,Blackburn with Darwen
E01012607,Blackburn with Darwen 001A,E06000008,Blackburn with Darwen
E01012608,Blackburn with Darwen 001B,E06000008,Blackburn with Darwen
E01012609,Blackburn with Darwen 010B,E06000008,Blackburn with Darwen
E01012610,Blackburn with Darwen 010C,E06000008,Blackburn with Darwen
E01012611,Blackburn with Darwen 010D,E06000008,Blackburn with Darwen
E01012612,Blackburn with Darwen 010E,E06000008,Blackburn with Darwen
E01012613,Blackburn with Darwen 010F,E06000008,Blackburn with Darwen
E01012614,Blackburn with Darwen 017A,E06000008,Blackburn with Darwen
E01012615,Blackburn with Darwen 017B,E06000008,Blackburn with Darwen
E01012616,Blackburn with Darwen 017C,E06000008,Blackburn with Darwen
E01012617,Blackburn with Darwen 015A,E06000008,Blackburn with Darwen
E01012618,Blackburn with Darwen 012B,E06000008,Blackburn with Darwen
E01012619,Blackburn with Darwen 012C,E06000008,Blackburn with Darwen
E01012620,Blackburn with Darwen 012D,E06000008,Blackburn with Darwen
E01012621,Blackburn with Darwen 012E,E06000008,Blackburn with Darwen
E01012622,Blackburn with Darwen 009C,E06000008,Blackburn with Darwen
E01012623,Blackburn with Darwen 009D,E06000008,Blackburn with Darwen
E01012624,Blackburn with Darwen 009E,E06000008,Blackburn with Darwen
E01012625,Blackburn with Darwen 009F,E06000008,Blackburn with Darwen
E01012628,Blackburn with Darwen 018D,E06000008,Blackburn with Darwen
E01012629,Blackburn with Darwen 006A,E06000008,Blackburn with Darwen
E01012630,Blackburn with Darwen 007E,E06000008,Blackburn with Darwen
E01012631,Blackburn with Darwen 006B,E06000008,Blackburn with Darwen
E01012632,Blackburn with Darwen 011F,E06000008,Blackburn with Darwen
E01012633,Blackburn with Darwen 001C,E06000008,Blackburn with Darwen
E01012634,Blackburn with Darwen 001D,E06000008,Blackburn with Darwen
E01012635,Blackburn with Darwen 001E,E06000008,Blackburn with Darwen
E01012636,Blackburn with Darwen 001F,E06000008,Blackburn with Darwen
E01012637,Blackburn with Darwen 008B,E06000008,Blackburn with Darwen
E01012638,Blackburn with Darwen 008C,E06000008,Blackburn with Darwen
E01012639,Blackburn with Darwen 008D,E06000008,Blackburn with Darwen
E01012640,Blackburn with Darwen 008E,E06000008,Blackburn with Darwen
E01012641,Blackburn with Darwen 008F,E06000008,Blackburn with Darwen
E01012642,Blackburn with Darwen 004C,E06000008,Blackburn with Darwen
E01012643,Blackburn with Darwen 006C,E06000008,Blackburn with Darwen
E01012644,Blackburn with Darwen 006D,E06000008,Blackburn with Darwen
E01012645,Blackburn with Darwen 004D,E06000008,Blackburn with Darwen
E01012646,Blackburn with Darwen 015B,E06000008,Blackburn with Darwen
E01012647,Blackburn with Darwen 015C,E06000008,Blackburn with Darwen
E01012648,Blackburn with Darwen 014D,E06000008,Blackburn with Darwen
E01012649,Blackburn with Darwen 016A,E06000008,Blackburn with Darwen
E01012650,Blackburn with Darwen 015D,E06000008,Blackburn with Darwen
E01012651,Blackburn with Darwen 016B,E06000008,Blackburn with Darwen
E01012652,Blackburn with Darwen 014E,E06000008,Blackburn with Darwen
E01012653,Blackburn with Darwen 016C,E06000008,Blackburn with Darwen
E01012654,Blackburn with Darwen 016D,E06000008,Blackburn with Darwen
E01012655,Blackburn with Darwen 006E,E06000008,Blackburn with Darwen
E01012656,Blackburn with Darwen 005C,E06000008,Blackburn with Darwen
E01012657,Blackburn with Darwen 005D,E06000008,Blackburn with Darwen
E01012658,Blackburn with Darwen 005E,E06000008,Blackburn with Darwen
E01012659,Blackburn with Darwen 017D,E06000008,Blackburn with Darwen
E01012660,Blackburn with Darwen 017E,E06000008,Blackburn with Darwen
E01012661,Blackburn with Darwen 017F,E06000008,Blackburn with Darwen
E01012662,Blackpool 002A,E06000009,Blackpool
E01012663,Blackpool 001A,E06000009,Blackpool
E01012664,Blackpool 001B,E06000009,Blackpool
E01012665,Blackpool 001C,E06000009,Blackpool
E01012666,Blackpool 003A,E06000009,Blackpool
E01012667,Blackpool 003B,E06000009,Blackpool
E01012668,Blackpool 003C,E06000009,Blackpool
E01012669,Blackpool 003D,E06000009,Blackpool
E01012670,Blackpool 011A,E06000009,Blackpool
E01012671,Blackpool 013A,E06000009,Blackpool
E01012672,Blackpool 013B,E06000009,Blackpool
E01012673,Blackpool 010A,E06000009,Blackpool
E01012674,Blackpool 013C,E06000009,Blackpool
E01012675,Blackpool 010B,E06000009,Blackpool
E01012676,Blackpool 009A,E06000009,Blackpool
E01012677,Blackpool 009B,E06000009,Blackpool
E01012678,Blackpool 008A,E06000009,Blackpool
E01012679,Blackpool 008B,E06000009,Blackpool
E01012680,Blackpool 008C,E06000009,Blackpool
E01012681,Blackpool 006A,E06000009,Blackpool
E01012682,Blackpool 008D,E06000009,Blackpool
E01012683,Blackpool 006B,E06000009,Blackpool
E01012684,Blackpool 008E,E06000009,Blackpool
E01012685,Blackpool 016A,E06000009,Blackpool
E01012686,Blackpool 014A,E06000009,Blackpool
E01012687,Blackpool 014B,E06000009,Blackpool
E01012688,Blackpool 014C,E06000009,Blackpool
E01012689,Blackpool 014D,E06000009,Blackpool
E01012690,Blackpool 004A,E06000009,Blackpool
E01012691,Blackpool 004B,E06000009,Blackpool
E01012692,Blackpool 004C,E06000009,Blackpool
E01012693,Blackpool 005A,E06000009,Blackpool
E01012694,Blackpool 016B,E06000009,Blackpool
E01012695,Blackpool 015A,E06000009,Blackpool
E01012696,Blackpool 016C,E06000009,Blackpool
E01012697,Blackpool 016D,E06000009,Blackpool
E01012698,Blackpool 016E,E06000009,Blackpool
E01012699,Blackpool 019A,E06000009,Blackpool
E01012700,Blackpool 019B,E06000009,Blackpool
E01012701,Blackpool 018A,E06000009,Blackpool
E01012702,Blackpool 019C,E06000009,Blackpool
E01012703,Blackpool 002B,E06000009,Blackpool
E01012704,Blackpool 002C,E06000009,Blackpool
E01012705,Blackpool 004D,E06000009,Blackpool
E01012706,Blackpool 002D,E06000009,Blackpool
E01012707,Blackpool 007A,E06000009,Blackpool
E01012708,Blackpool 009C,E06000009,Blackpool
E01012709,Blackpool 009D,E06000009,Blackpool
E01012710,Blackpool 009E,E06000009,Blackpool
E01012711,Blackpool 005B,E06000009,Blackpool
E01012712,Blackpool 012A,E06000009,Blackpool
E01012713,Blackpool 012B,E06000009,Blackpool
E01012714,Blackpool 014E,E06000009,Blackpool
E01012715,Blackpool 012C,E06000009,Blackpool
E01012716,Blackpool 001D,E06000009,Blackpool
E01012717,Blackpool 002E,E06000009,Blackpool
E01012718,Blackpool 003E,E06000009,Blackpool
E01012719,Blackpool 001E,E06000009,Blackpool
E01012720,Blackpool 007B,E06000009,Blackpool
E01012721,Blackpool 007C,E06000009,Blackpool
E01012722,Blackpool 009F,E06000009,Blackpool
E01012723,Blackpool 004E,E06000009,Blackpool
E01012724,Blackpool 007D,E06000009,Blackpool
E01012725,Blackpool 019D,E06000009,Blackpool
E01012726,Blackpool 017A,E06000009,Blackpool
E01012727,Blackpool 019E,E06000009,Blackpool
E01012728,Blackpool 017B,E06000009,Blackpool
E01012729,Blackpool 018B,E06000009,Blackpool
E01012730,Blackpool 018C,E06000009,Blackpool
E01012731,Blackpool 018D,E06000009,Blackpool
E01012732,Blackpool 018E,E06000009,Blackpool
E01012733,Blackpool 011B,E06000009,Blackpool
E01012734,Blackpool 011C,E06000009,Blackpool
E01012735,Blackpool 010C,E06000009,Blackpool
E01012736,Blackpool 010D,E06000009,Blackpool
E01012737,Blackpool 010E,E06000009,Blackpool
E01012738,Blackpool 011D,E06000009,Blackpool
E01012739,Blackpool 011E,E06000009,Blackpool
E01012740,Blackpool 012D,E06000009,Blackpool
E01012741,Blackpool 012E,E06000009,Blackpool
E01012742,Blackpool 011F,E06000009,Blackpool
E01012743,Blackpool 015B,E06000009,Blackpool
E01012744,Blackpool 015C,E06000009,Blackpool
E01012745,Blackpool 015D,E06000009,Blackpool
E01012746,Blackpool 015E,E06000009,Blackpool
E01012747,Blackpool 005C,E06000009,Blackpool
E01012748,Blackpool 006C,E06000009,Blackpool
E01012749,Blackpool 006D,E06000009,Blackpool
E01012750,Blackpool 005D,E06000009,Blackpool
E01012751,Blackpool 013D,E06000009,Blackpool
E01012752,Blackpool 017C,E06000009,Blackpool
E01012753,Blackpool 017D,E06000009,Blackpool
E01012754,Blackpool 017E,E06000009,Blackpool
E01012755,Blackpool 017F,E06000009,Blackpool
E01012756,Kingston upon Hull 025A,E06000010,Kingston upon Hull
E01012757,Kingston upon Hull 025B,E06000010,Kingston upon Hull
E01012758,Kingston upon Hull 018A,E06000010,Kingston upon Hull
E01012759,Kingston upon Hull 025C,E06000010,Kingston upon Hull
E01012760,Kingston upon Hull 025D,E06000010,Kingston upon Hull
E01012761,Kingston upon Hull 015A,E06000010,Kingston upon Hull
E01012762,Kingston upon Hull 018B,E06000010,Kingston upon Hull
E01012763,Kingston upon Hull 018C,E06000010,Kingston upon Hull
E01012764,Kingston upon Hull 005A,E06000010,Kingston upon Hull
E01012765,Kingston upon Hull 005B,E06000010,Kingston upon Hull
E01012766,Kingston upon Hull 012A,E06000010,Kingston upon Hull
E01012767,Kingston upon Hull 012B,E06000010,Kingston upon Hull
E01012768,Kingston upon Hull 005C,E06000010,Kingston upon Hull
E01012769,Kingston upon Hull 005D,E06000010,Kingston upon Hull
E01012770,Kingston upon Hull 028A,E06000010,Kingston upon Hull
E01012771,Kingston upon Hull 028B,E06000010,Kingston upon Hull
E01012772,Kingston upon Hull 028C,E06000010,Kingston upon Hull
E01012773,Kingston upon Hull 027A,E06000010,Kingston upon Hull
E01012774,Kingston upon Hull 019A,E06000010,Kingston upon Hull
E01012775,Kingston upon Hull 028D,E06000010,Kingston upon Hull
E01012776,Kingston upon Hull 027B,E06000010,Kingston upon Hull
E01012777,Kingston upon Hull 028E,E06000010,Kingston upon Hull
E01012778,Kingston upon Hull 004A,E06000010,Kingston upon Hull
E01012779,Kingston upon Hull 034A,E06000010,Kingston upon Hull
E01012780,Kingston upon Hull 034D,E06000010,Kingston upon Hull
E01012781,Kingston upon Hull 034B,E06000010,Kingston upon Hull
E01012782,Kingston upon Hull 002A,E06000010,Kingston upon Hull
E01012783,Kingston upon Hull 004B,E06000010,Kingston upon Hull
E01012784,Kingston upon Hull 004C,E06000010,Kingston upon Hull
E01012785,Kingston upon Hull 002B,E06000010,Kingston upon Hull
E01012786,Kingston upon Hull 002C,E06000010,Kingston upon Hull
E01012787,Kingston upon Hull 002D,E06000010,Kingston upon Hull
E01012788,Kingston upon Hull 002E,E06000010,Kingston upon Hull
E01012789,Kingston upon Hull 002F,E06000010,Kingston upon Hull
E01012790,Kingston upon Hull 004D,E06000010,Kingston upon Hull
E01012791,Kingston upon Hull 014A,E06000010,Kingston upon Hull
E01012792,Kingston upon Hull 014B,E06000010,Kingston upon Hull
E01012793,Kingston upon Hull 014C,E06000010,Kingston upon Hull
E01012794,Kingston upon Hull 014D,E06000010,Kingston upon Hull
E01012795,Kingston upon Hull 019B,E06000010,Kingston upon Hull
E01012796,Kingston upon Hull 023A,E06000010,Kingston upon Hull
E01012797,Kingston upon Hull 019C,E06000010,Kingston upon Hull
E01012798,Kingston upon Hull 019D,E06000010,Kingston upon Hull
E01012799,Kingston upon Hull 023B,E06000010,Kingston upon Hull
E01012800,Kingston upon Hull 023C,E06000010,Kingston upon Hull
E01012801,Kingston upon Hull 019E,E06000010,Kingston upon Hull
E01012802,Kingston upon Hull 023D,E06000010,Kingston upon Hull
E01012803,Kingston upon Hull 023E,E06000010,Kingston upon Hull
E01012804,Kingston upon Hull 016A,E06000010,Kingston upon Hull
E01012805,Kingston upon Hull 026A,E06000010,Kingston upon Hull
E01012806,Kingston upon Hull 016B,E06000010,Kingston upon Hull
E01012807,Kingston upon Hull 016C,E06000010,Kingston upon Hull
E01012808,Kingston upon Hull 026B,E06000010,Kingston upon Hull
E01012809,Kingston upon Hull 026C,E06000010,Kingston upon Hull
E01012810,Kingston upon Hull 026D,E06000010,Kingston upon Hull
E01012811,Kingston upon Hull 026E,E06000010,Kingston upon Hull
E01012812,Kingston upon Hull 013A,E06000010,Kingston upon Hull
E01012813,Kingston upon Hull 013B,E06000010,Kingston upon Hull
E01012814,Kingston upon Hull 013C,E06000010,Kingston upon Hull
E01012815,Kingston upon Hull 013D,E06000010,Kingston upon Hull
E01012816,Kingston upon Hull 020A,E06000010,Kingston upon Hull
E01012817,Kingston upon Hull 016D,E06000010,Kingston upon Hull
E01012818,Kingston upon Hull 013E,E06000010,Kingston upon Hull
E01012819,Kingston upon Hull 016E,E06000010,Kingston upon Hull
E01012820,Kingston upon Hull 022A,E06000010,Kingston upon Hull
E01012821,Kingston upon Hull 011A,E06000010,Kingston upon Hull
E01012822,Kingston upon Hull 007A,E06000010,Kingston upon Hull
E01012824,Kingston upon Hull 010A,E06000010,Kingston upon Hull
E01012825,Kingston upon Hull 010B,E06000010,Kingston upon Hull
E01012827,Kingston upon Hull 011D,E06000010,Kingston upon Hull
E01012828,Kingston upon Hull 011E,E06000010,Kingston upon Hull
E01012829,Kingston upon Hull 006A,E06000010,Kingston upon Hull
E01012830,Kingston upon Hull 006B,E06000010,Kingston upon Hull
E01012832,Kingston upon Hull 034E,E06000010,Kingston upon Hull
E01012833,Kingston upon Hull 009A,E06000010,Kingston upon Hull
E01012834,Kingston upon Hull 010C,E06000010,Kingston upon Hull
E01012835,Kingston upon Hull 009B,E06000010,Kingston upon Hull
E01012836,Kingston upon Hull 009C,E06000010,Kingston upon Hull
E01012837,Kingston upon Hull 010D,E06000010,Kingston upon Hull
E01012838,Kingston upon Hull 010E,E06000010,Kingston upon Hull
